Rank,Difficulty,Score,Name,Level
614,Insane,27621247,Heisenberg,85
615,Insane,27621247,姬野永遠,85
616,Insane,27621247,DY-Zlinito,85
617,Insane,27621247,Y-san,85
618,Insane,27621247,SomniumDeus,85
619,Insane,27621183,GN MazBet  ,85
620,Insane,27621183,ngopisit,85
621,Insane,27621183,DY-6 LZRR,85
622,Insane,27621119,Deathl3oss,85
623,Insane,27621119,August,85
624,Insane,27621119,GonGaGa,85
625,Insane,27621119,PelRussian,85
626,Insane,27621055,Daybreak,85
627,Insane,27620991,pikon,85
628,Insane,27620991,surrender,85
629,Insane,27620927,SoFarSoGood,85
630,Insane,27620927,sakuragimizuha,85
631,Insane,27620863,anOmaly,85
632,Insane,27620799,時雨被窩居士,85
633,Insane,27620799,xEMiLiAx,85
634,Insane,27620799,Ki,85
635,Insane,27620799,???,85
636,Insane,27620735,BIOODRAIN,85
637,Insane,27620671,Grace,85
638,Insane,27620671,Jzuice,85
639,Insane,27620671,DarknessFD,85
640,Insane,27620671,edo,85
641,Insane,27620671,Dodoco,85
642,Insane,27620607,Galaxy,85
643,Insane,27620607,CT-Farezh,85
644,Insane,27620607,Des,85
645,Insane,27620607,RaiDen,85
646,Insane,27620543,Victoria AT,85
647,Insane,27620543,Volk,85
648,Insane,27620479,LLRNN,85
649,Insane,27620479,Kon,85
650,Insane,27620415,タンサン,85
651,Insane,27620223,Nocto,85
652,Insane,27620223,kiryu,???
653,Insane,27620223,HP-Foxtrot,85
654,Insane,27620159,Folko,85
655,Insane,27620159,REi,85
656,Insane,27620095,Skadiz,85
657,Insane,27620095,KaeRul,85
658,Insane,27620095,Reinnns,85
659,Insane,27619967,Svenderman,85
660,Insane,27619967,Artdhity422,85
661,Insane,27619903,yamii,85
662,Insane,27619903,Suisei,85
663,Insane,27619839,DY-4|SuEit,85
664,Insane,27619839,BlackDay,85
665,Insane,27619839,Nxy-Izanami,85
666,Insane,27619711,こより,85
667,Insane,27619647,于`,85
668,Insane,27619583,saa,85
669,Insane,27619519,GN Touma,85
670,Insane,27619519,Fox,85
671,Insane,27619455, ไวทฟุกุ,???
672,Insane,27619391,OUZITA,85
673,Insane,27619391,Tsumugi,85
674,Insane,27619391,Hinasannnn,85
675,Insane,27619391,RB| wijen,85
676,Insane,27619327,mcmsus,85
677,Insane,27619263,BossA,85
678,Insane,27619263,Soon,85
679,Insane,27619263,SSeeGGGssss,85
680,Insane,27619263,Dantalian,85
681,Insane,27619135,whh,85
682,Insane,27619135,Myuf,85
683,Insane,27619135,Naon,85
684,Insane,27619135,Qq,85
685,Insane,27619071,DOC,85
686,Insane,27619071,Poissonden,85
687,Insane,27619071,CaPPeR,85
688,Insane,27619007,BruhNope,85
689,Insane,27618943,MiaaTearmoon-,85
690,Insane,27618879,Fenxyz,85
691,Insane,27618879,Greato,85
692,Insane,27618815,Murakami,85
693,Insane,27618815,Pacchi,85
694,Insane,27618815,PETeacher3,85
695,Insane,27618815, 6719,85
696,Insane,27618751,Larz,85
697,Insane,27618687,Macron,85
698,Insane,27618687,Berry,???
699,Insane,27618687,Hiiragi,85
700,Insane,27618623,GRD Shuyu z,85
701,Insane,27618623,Shiraori,85
702,Insane,27618623,NTL Tailly~,85
703,Insane,27618623,AyanoChive,85
704,Insane,27618623,YYUI ,85
705,Insane,27618559,vinzxz,85
706,Insane,27618559,IcyMaiden ~,85
707,Insane,27618559,GHC Inepgear,85
708,Insane,27618559,Mischief,85
